"Inclut les transactions Amazon Marketplace, Expédié par Amazon et Amazon Webstore"
"Tous les montants sont en EUR, sauf mention contraire."
"Définitions :"
"Taxes collectées sur les ventes : inclut les taxes collectées auprès des acheteurs sur la vente de produits, la livraison et l'emballage."
"Frais de vente : Incluent des frais de clôture variable et des frais de référence."
"Autres frais de transaction : incluent les contestations de prélèvement, les retenues sur expédition"
"Autre : inclut les montants non-liés aux commandes. Pour de plus amples renseignements, consultez les colonnes ""Type"" et ""Description"" pour chaque commande."
"date/heure","numéro de versement","type","numéro de la commande","sku","description","quantité","Marketplace","traitement","ville d'où provient la commande","Région d'où provient la commande","code postal de la commande","Modèle de perception des taxes","ventes de produits","Taxes sur la vente des produits","crédits d'expédition","taxe sur les crédits d’expédition","crédits sur l'emballage cadeau","Taxes sur les crédits cadeaux","Rabais promotionnels","Taxes sur les remises promotionnelles","Taxes retenues sur le site de vente","frais de vente","Frais Expédié par Amazon","autres frais de transaction","autre","total"
"6 août 2025 20:29:00 UTC","25224506222","Commande","406-6543374-5118700","WCCC0085L32MBB","Westinghouse Sauteuse à induction - 32 cm - Avec couvercle - Édition spéciale","1","amazon.fr","Vendeur","caux","","34720","","63,29","12,66","0","0","0","0","0","0","0","-13,78","0","-0,27","0","61,90"
"6 août 2025 21:15:57 UTC","25224506222","Commande","407-1702868-6162747","WKBE221WH","Westinghouse Blender rétro avec récipient en verre (1,5 l) - Mixeur haute performance avec 3 + 1 niveaux, mixeur électrique avec récipient en verr","1","amazon.fr","Vendeur","Nice","","06200","","59,96","11,99","0","0","0","0","0","0","0","-13,05","0","-0,26","0","58,64"
"7 août 2025 05:00:51 UTC","25224506222","Frais de stock Expédié par Amazon","","","Frais de stockage FBA","","Amazon.fr","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2,91","-2,91"
"7 août 2025 20:33:16 UTC","25224506222","Commande","406-0702402-9621950","WCCC0095L32OR","Westinghouse Performance Series Sauteuse peu profonde avec couvercle, 32 cm, fonte d'aluminium légère, compatible avec toutes les cuisinières et le","1","amazon.fr","Vendeur","Damgan","","56750","","59,96","11,99","0","0","0","0","0","0","0","-13,05","0","-0,26","0","58,64"
"8 août 2025 22:19:26 UTC","25224506222","Commande","405-2538306-3722717","WCFP0095028OR","Westinghouse PERFORMANCE SERIES Poêle à frire antiadhésive - Poêle revêtue - Pour induction, tous feux et four - Poignée Cool Touch en acier ino","1","amazon.fr","Vendeur","Uchacq et Parentis","","40090","","42,46","8,49","0","0","0","0","0","0","0","-9,24","0","-0,18","0","41,53"
"9 août 2025 01:01:37 UTC","25224506222","Frais de stock Expédié par Amazon","","","Capacity Reservation Fee","","Amazon.fr","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10 août 2025 21:35:25 UTC","25224506222","Commande","406-7213416-5386726","WCCC0095L28BK","Westinghouse PERFORMANCE SERIES Sauteuse avec couvercle, 28 cm, pour induction et tous types de feux, poêle revêtue avec poignée, bord haut, passe","1","amazon.fr","Amazon","Echenoz La Meline","","70000","","49,12","9,83","0","0","0","0","0","0","0","-10,70","0","-0,22","0","48,03"
"12 août 2025 08:26:52 UTC","25314515002","Transfert","","","Sur le compte se terminant par : 326","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-600,92","-600,92"
"13 août 2025 08:22:11 UTC","25314515002","Commande","402-8750927-7217111","WCCC0085L28MBB","Westinghouse Sauteuse à induction - 28 cm - Avec couvercle - Édition spéciale","1","amazon.fr","Vendeur","Bruxelles","","1000","","54,12","11,37","0","0","0","0","0","0","0","-11,78","0","-0,22","0","53,49"
"13 août 2025 17:08:11 UTC","25314515002","Commande","404-0671022-6081961","WCCC0095028SG","Westinghouse PERFORMANCE SERIES Grande casserole de 28 cm pour induction et tous types de plaques de cuisson, grande casserole avec poignée et couver","1","amazon.fr","Amazon","CARANTEC","","29660","","55,79","11,16","0","0","0","0","0","0","0","-12,15","-11,70","-0,47","0","42,63"
"14 août 2025 16:21:49 UTC","25314515002","Commande","402-8481408-3366747","WCCC0085028MBB","Westinghouse Faitout 28 cm avec couvercle en verre, revêtement antiadhésif en marbre 3 couches, en aluminium forgé, poignées rivetées avec revêt","1","amazon.fr","Amazon","Bruxelles","","1000","","62,46","13,12","1,23","0,26","0","0","-1,23","-0,26","0","-13,60","-11,55","-0,50","0","49,93"
"14 août 2025 20:44:58 UTC","25314515002","Remboursement","402-8481408-3366747","WCCC0085024MBB","Westinghouse Faitout 24 cm avec couvercle en verre, revêtement antiadhésif en marbre à 3 couches, en aluminium forgé, poignées rivetées avec rev","1","amazon.fr","Amazon","Bruxelles","","1000","","-53,29","-11,19","0","0","0","0","0","0","0","9,29","0","0,23","0","-54,96"
"14 août 2025 21:02:34 UTC","25314515002","Commande","402-8481408-3366747","WCCC0085024MBB","Westinghouse Faitout 24 cm avec couvercle en verre, revêtement antiadhésif en marbre à 3 couches, en aluminium forgé, poignées rivetées avec rev","1","amazon.fr","Amazon","Bruxelles","","1000","","53,29","11,19","1,24","0,26","0","0","-1,24","-0,26","0","-11,61","-11,33","-0,46","0","41,08"
"14 août 2025 21:54:23 UTC","25314515002","Commande","405-0133217-0208316","WKCMR621RD","Westinghouse Cafetiere Retro - Café filtre - Machine a Cafe Grain - Filtre réutilisable - 1,25 L - 10 tasses - 1000 W - Rouge","1","amazon.fr","Amazon","Beaulieu","","43800","","53,29","10,66","0","0","2,49","0,50","0","0","0","-11,60","-23,11","-0,62","0","31,61"
"15 août 2025 06:26:37 UTC","25314515002","Commande","404-4567688-3096334","WKMC6008","WESTINGHOUSE Mini hachoir électrique avec une puissance de 45 W et un volume de 300 ml, lame spéciale à 3 lames en acier inoxydable, utilisable d'u","1","amazon.fr","Vendeur","vence","","06140","","41,62","8,33","0","0","0","0","0","0","0","-9,07","0","-0,19","0","40,69"
"15 août 2025 07:31:24 UTC","25314515002","Commande","407-9919008-0271519","WCCC0095L28BK","Westinghouse PERFORMANCE SERIES Sauteuse avec couvercle, 28 cm, pour induction et tous types de feux, poêle revêtue avec poignée, bord haut, passe","1","amazon.fr","Vendeur","Cabries (13480)","France","13480","","49,12","9,83","0","0","0","0","0","0","0","-10,69","0","-0,21","0","48,05"
"15 août 2025 17:21:07 UTC","25314515002","Commande","406-5496536-0665101","WKCMR621RD","Westinghouse Cafetiere Retro - Café filtre - Machine a Cafe Grain - Filtre réutilisable - 1,25 L - 10 tasses - 1000 W - Rouge","1","amazon.fr","Amazon","pierreville","","50340","","53,29","10,66","3,32","0,67","0","0","-3,32","-0,67","0","-11,61","-20,17","-0,63","0","31,54"
"15 août 2025 22:03:50 UTC","25314515002","Commande","405-8820781-3234763","WCCC0085L32MBB","Westinghouse Sauteuse à induction - 32 cm - Avec couvercle - Édition spéciale","1","amazon.fr","Vendeur","Le Louroux Beconnais","","49370","","60,79","12,16","0","0","0","0","0","0","0","-13,24","0","-0,27","0","59,44"
"15 août 2025 22:58:55 UTC","25314515002","Commande","405-6936362-8829158","WKBE221PK","Westinghouse Retro Blender - 1,5 L - Mixeur et broyeur à glace - 4 vitesses - Bol en verre - Hachoir - 600 W - Rose","1","amazon.fr","Vendeur","Castelnaudary","Occitanie","11400","","59,12","11,83","0","0","0","0","0","0","0","-12,88","0","-0,26","0","57,81"
"19 août 2025 17:44:12 UTC","25314515002","Commande","408-0652427-9329116","WKCMR621RD","Westinghouse Cafetiere Retro - Café filtre - Machine a Cafe Grain - Filtre réutilisable - 1,25 L - 10 tasses - 1000 W - Rouge","1","amazon.fr","Amazon","Brignoles","","83170","","53,29","10,66","0","0","0","0","0","0","0","-11,60","-20,17","-0,63","0","31,55"
"20 août 2025 07:54:30 UTC","25314515002","Commande","402-4624918-6189114","WCBA0009002MBB","Plat à four Westinghouse - Ø 30 cm - Marbre noir","1","amazon.fr","Vendeur","Bruxelles","","1000","","32,46","6,82","0","0","0","0","0","0","0","-7,07","0","-0,15","0","32,06"
"20 août 2025 07:54:30 UTC","25314515002","Commande","402-4624918-6189114","WCFP0085C28MBB","Westinghouse Poêle à crêpes antiadhésive Ø 28 cm","1","amazon.fr","Vendeur","Bruxelles","","1000","","34,12","7,17","0","0","0","0","0","0","0","-7,43","0","-0,14","0","33,72"
"20 août 2025 11:57:51 UTC","25314515002","Commande","171-4261922-7225926","WCBA0009002MBB","Plat à four Westinghouse - Ø 30 cm - Marbre noir","1","amazon.fr","Amazon","Village-Neuf","","68128","","32,46","6,49","1,11","0,22","0","0","-1,11","-0,22","0","-7,06","-12,45","-0,39","0","19,05"
"21 août 2025 23:29:50 UTC","25314515002","Commande","406-5369768-7660339","WKHM250BU","Westinghouse Mixeur plongeant Retro - 6 vitesses + fonction turbo - Fouets et crochets pétrisseurs - Avec support de rangement - 350 W - Bleu","1","amazon.fr","Vendeur","peyrat le chateau","","87470","","59,96","11,99","0","0","0","0","0","0","0","-13,06","0","-0,27","0","58,62"
"22 août 2025 11:39:16 UTC","25314515002","Remboursement","404-4567688-3096334","WKMC6008","WESTINGHOUSE Mini hachoir électrique avec une puissance de 45 W et un volume de 300 ml, lame spéciale à 3 lames en acier inoxydable, utilisable d'u","1","amazon.fr","Vendeur","vence","","06140","","-41,62","-8,33","0","0","0","0","0","0","0","7,25","0","0,19","0","-42,51"
"25 août 2025 22:40:08 UTC","25403657092","Commande","171-8603437-4413119","WCCC0095L32OR","Westinghouse Performance Series Sauteuse peu profonde avec couvercle, 32 cm, fonte d'aluminium légère, compatible avec toutes les cuisinières et le","1","amazon.fr","Vendeur","Nyons","","26110","","69,12","13,83","0","0","0","0","0","0","0","-15,05","0","-0,30","0","67,60"
"26 août 2025 08:27:11 UTC","25403657092","Transfert","","","Sur le compte se terminant par : 326","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-533,80","-533,80"
"26 août 2025 23:36:02 UTC","25403657092","Commande","405-3279844-5834759","WKCMR621BK","Westinghouse Cafetiere Retro - Café filtre - Machine a Cafe Grain - Filtre réutilisable - 1,25 L - 10 tasses - 1000 W - Noir","1","amazon.fr","Vendeur","MERCY LE BAS","Meurthe Et Moselle","54960","","55,79","11,16","0","0","0","0","0","0","0","-12,15","0","-0,25","0","54,55"
"27 août 2025 23:53:00 UTC","25403657092","Commande","407-6469320-6209948","WCCW0085030MBB","Westinghouse Wood WHP231 Marble Wok 30 cm avec revêtement anti-adhésif en marbre 3 couches, en aluminium forgé, compatible avec induction, poignée","1","amazon.fr","Amazon","Thaon les Vosges","","88150","","53,29","10,66","1,67","0,33","0","0","-1,67","-0,33","0","-11,61","-24,26","-0,71","0","27,37"
"28 août 2025 20:28:36 UTC","25403657092","Remboursement","407-0671859-3219532","WKBE221PK","Westinghouse Retro Blender - 1,5 L - Mixeur et broyeur à glace - 4 vitesses - Bol en verre - Hachoir - 600 W - Rose","1","amazon.fr","Vendeur","Marseille","","13009","","-59,12","-11,83","0","0","0","0","0","0","0","10,29","0","0,25","0","-60,41"
"28 août 2025 23:15:28 UTC","25403657092","Commande","407-0671859-3219532","WKBE221PK","Westinghouse Retro Blender - 1,5 L - Mixeur et broyeur à glace - 4 vitesses - Bol en verre - Hachoir - 600 W - Rose","1","amazon.fr","Vendeur","Marseille","","13009","","59,12","11,83","0","0","0","0","0","0","0","-12,87","0","-0,25","0","57,83"
"29 août 2025 13:32:46 UTC","25403657092","Commande","407-2816183-2821149","WCFP0085C28MBB","Westinghouse Poêle à crêpes antiadhésive Ø 28 cm","1","amazon.fr","Vendeur","Thaon les Vosges","","88150","","34,12","6,83","0","0","0","0","0","0","0","-7,43","0","-0,14","0","33,38"
"29 août 2025 13:32:46 UTC","25403657092","Commande","407-2816183-2821149","WCFP0085030MBB","Westinghouse Wood Marble WHP230 Poêle à frire 3 couches en aluminium forgé, compatible induction, poignée revêtue de silicone aspect bois, noire,","1","amazon.fr","Vendeur","Thaon les Vosges","","88150","","44,12","8,83","0","0","0","0","0","0","0","-9,61","0","-0,19","0","43,15"
"29 août 2025 13:32:46 UTC","25403657092","Commande","407-2816183-2821149","WCCC0085L32MBB","Westinghouse Sauteuse à induction - 32 cm - Avec couvercle - Édition spéciale","1","amazon.fr","Vendeur","Thaon les Vosges","","88150","","60,79","12,16","0","0","0","0","0","0","0","-13,23","0","-0,27","0","59,45"
"29 août 2025 13:32:46 UTC","25403657092","Commande","407-2816183-2821149","WCCC0085L28MBB","Westinghouse Sauteuse à induction - 28 cm - Avec couvercle - Édition spéciale","1","amazon.fr","Vendeur","Thaon les Vosges","","88150","","54,12","10,83","0","0","0","0","0","0","0","-11,79","0","-0,23","0","52,93"
"30 août 2025 22:46:16 UTC","25403657092","Commande","405-7052174-9142739","WCFP0085020MBB","Westinghouse Wood Marble Poêle à frire 20 cm, revêtement antiadhésif en marbre 3 couches, en aluminium forgé, compatible avec induction, poignée","1","amazon.fr","Amazon","Rocbaron","","83136","","29,96","5,99","0","0","0","0","0","0","0","-6,52","-12,46","-0,39","0","16,58"
