"Inclut les transactions Amazon Marketplace, Expédié par Amazon et Amazon Webstore"
"Tous les montants sont en EUR, sauf mention contraire."
"Définitions :"
"Taxes collectées sur les ventes : inclut les taxes collectées auprès des acheteurs sur la vente de produits, la livraison et l'emballage."
"Frais de vente : Incluent des frais de clôture variable et des frais de référence."
"Autres frais de transaction : incluent les contestations de prélèvement, les retenues sur expédition"
"Autre : inclut les montants non-liés aux commandes. Pour de plus amples renseignements, consultez les colonnes ""Type"" et ""Description"" pour chaque commande."
"date/heure","numéro de versement","type","numéro de la commande","sku","description","quantité","Marketplace","traitement","ville d'où provient la commande","Région d'où provient la commande","code postal de la commande","Modèle de perception des taxes","ventes de produits","Taxes sur la vente des produits","crédits d'expédition","taxe sur les crédits d’expédition","crédits sur l'emballage cadeau","Taxes sur les crédits cadeaux","Rabais promotionnels","Taxes sur les remises promotionnelles","Taxes retenues sur le site de vente","frais de vente","Frais Expédié par Amazon","autres frais de transaction","autre","total"
"10 sept. 2025 10:31:14 UTC","25491068652","Commande","407-4303508-8540338","WKCMR621PK","Westinghouse Cafetiere Retro - Café filtre - Machine a Cafe Grain - Filtre réutilisable - 1,25 L - 10 tasses - 1000 W - Rosa","1","amazon.fr","Vendeur","Cognac","","16100","","57,46","11,49","0","0","0","0","0","0","0","-12,52","0","-0,26","0","56,17"
"10 sept. 2025 21:23:59 UTC","25491068652","Frais de stock Expédié par Amazon","","","Capacity Reservation Fee","","Amazon.fr","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11 sept. 2025 09:00:59 UTC","25491068652","Commande","403-7794874-2592334","WCFP0095028OR","Westinghouse PERFORMANCE SERIES Poêle à frire antiadhésive - Poêle revêtue - Pour induction, tous feux et four - Poignée Cool Touch en acier ino","1","amazon.fr","Vendeur","Lys-lez-Lannoy","","59390","","50,79","10,16","0","0","0","0","0","0","0","-11,05","0","-0,21","0","49,69"
"11 sept. 2025 20:30:12 UTC","25491068652","Commande","406-7635445-7733933","Bundel 2 - Zwart","Westinghouse Retroline Set Petit-Déjeuner Noir, Grille-Pain à Quatre Fentes et Bouilloire 1,7 L, Filtre Anti-Calcaire, Protection Contre la Surchauf","1","amazon.fr","Vendeur","Maillebois","","28170","","130,79","26,16","0","0","0","0","0","0","0","-28,48","0","-0,56","0","127,91"
"12 sept. 2025 07:11:40 UTC","25491068652","Commande","404-1014748-5864352","WCFP0009030MBB","Westinghouse Black Marble WHP130 Poêle à frire 30 cm Revêtement anti-adhésif en marbre 3 couches en aluminium forgé Compatible induction Poignée","1","amazon.fr","Vendeur","Bordeaux","","33000","","39,12","7,83","0","0","0","0","0","0","0","-8,52","0","-0,17","0","38,26"
"12 sept. 2025 17:26:12 UTC","25491068652","Commande","403-5336477-3789124","Bundel 2 - Wit","Westinghouse Retroline Set petit-déjeuner blanc, grille-pain et bouilloire, 1,7 l, filtre anti-calcaire et protection contre la surchauffe, grille-pa","1","amazon.fr","Vendeur","Paris","","75017","","133,29","26,66","0","0","0","0","0","0","0","-29,02","0","-0,58","0","130,35"
"12 sept. 2025 19:10:36 UTC","25491068652","Remboursement","403-5336477-3789124","Bundel 2 - Wit","Westinghouse Retroline Set petit-déjeuner blanc, grille-pain et bouilloire, 1,7 l, filtre anti-calcaire et protection contre la surchauffe, grille-pa","1","amazon.fr","Vendeur","Paris","","75017","","-133,29","-26,66","0","0","0","0","0","0","0","23,21","0","0,58","0","-136,16"
"14 sept. 2025 23:00:45 UTC","25491068652","Commande","407-1823618-0895553","WCFP0085020MBB","Westinghouse Wood Marble Poêle à frire 20 cm, revêtement antiadhésif en marbre 3 couches, en aluminium forgé, compatible avec induction, poignée","1","amazon.fr","Amazon","CADEILLAN","","32220","","26,62","5,33","3,32","0,67","0","0","0","0","0","-5,79","-16,44","-0,46","0","13,25"
"15 sept. 2025 12:44:05 UTC","25491068652","Commande","402-4009463-7917107","Bundel 2 - Zwart","Westinghouse Retroline Set Petit-Déjeuner Noir, Grille-Pain à Quatre Fentes et Bouilloire 1,7 L, Filtre Anti-Calcaire, Protection Contre la Surchauf","1","amazon.fr","Vendeur","St Bonnet Briance","","87260","","130,79","26,16","0","0","0","0","0","0","0","-28,48","0","-0,57","0","127,90"
"15 sept. 2025 20:38:02 UTC","25491068652","Commande","405-3300117-9580332","WCCW0009030MBB","Westinghouse Black Marble WHP131 Poêle wok 30 cm avec revêtement anti-adhésif en marbre 3 couches en aluminium forgé, compatible avec induction, p","1","amazon.fr","Vendeur","PESSOULENS","","32380","","47,46","9,49","0","0","0","0","0","0","0","-10,33","0","-0,20","0","46,42"
"16 sept. 2025 07:56:56 UTC","25491068652","Commande","407-0174946-6857952","WCCC0095L28BK","Westinghouse PERFORMANCE SERIES Sauteuse avec couvercle, 28 cm, pour induction et tous types de feux, poêle revêtue avec poignée, bord haut, passe","1","amazon.fr","Vendeur","Champ Sur Drac","","38560","","58,29","11,66","0","0","0","0","0","0","0","-12,69","0","-0,25","0","57,01"
"16 sept. 2025 22:43:50 UTC","25491068652","Commande","407-0272003-8049111","WCFP0085024MBB","Westinghouse Wood Marble Poêle à frire 24 cm avec revêtement en marbre 3 couches en aluminium forgé, compatible avec induction, poignée en silico","1","amazon.fr","Vendeur","CADEILLAN","","32220","","30,79","6,16","0","0","0","0","0","0","0","-6,71","0","-0,14","0","30,10"
"17 sept. 2025 16:12:26 UTC","25491068652","Commande","171-5983079-5104337","WKCMR621PK","Westinghouse Cafetiere Retro - Café filtre - Machine a Cafe Grain - Filtre réutilisable - 1,25 L - 10 tasses - 1000 W - Rosa","1","amazon.fr","Vendeur","Ozoir La Ferriere","","77330","","57,46","11,49","0","0","0","0","0","0","0","-12,51","0","-0,25","0","56,19"
"17 sept. 2025 20:32:34 UTC","25491068652","Commande","406-6036839-8291528","WKTTB809RD","Westinghouse Toaster Retro - Grille-Pain à 4 tranches - Rouge","1","amazon.fr","Amazon","Saint-Mathurin","","85150","","85,79","17,16","0","0","0","0","0","0","0","-18,68","-12,74","-0,62","0","70,91"
"18 sept. 2025 00:10:47 UTC","25491068652","Commande","404-8069959-7837913","WKBE221WH","Westinghouse Blender rétro avec récipient en verre (1,5 l) - Mixeur haute performance avec 3 + 1 niveaux, mixeur électrique avec récipient en verr","1","amazon.fr","Vendeur","Heric","","44810","","62,46","12,49","0","0","0","0","0","0","0","-13,60","0","-0,27","0","61,08"
"18 sept. 2025 06:56:26 UTC","25491068652","Commande","407-1160651-2293139","WKBE221WH","Westinghouse Blender rétro avec récipient en verre (1,5 l) - Mixeur haute performance avec 3 + 1 niveaux, mixeur électrique avec récipient en verr","1","amazon.fr","Vendeur","BELLOY EN FRANCE","","95270","","62,46","12,49","0","0","0","0","0","0","0","-13,60","0","-0,27","0","61,08"
"18 sept. 2025 20:24:42 UTC","25491068652","Commande","171-5474378-6457111","Bundel 1 - Rood","Westinghouse Retroline Set petit-déjeuner rouge, grille-pain et bouilloire, 1,7 l, filtre anti-calcaire et protection contre la surchauffe, grille-pa","1","amazon.fr","Vendeur","Saint Hippolyte","","12140","","114,12","22,83","0","0","0","0","0","0","0","-24,86","0","-0,50","0","111,59"
"19 sept. 2025 19:52:43 UTC","25491068652","Commande","408-1931294-8181933","WKWKH148BU","Westinghouse Bouilloire Retro - 1,7 L - Bouilloire électrique - Sans BPA - Avec filtre anti-calcaire - 2200 W - Bleu","1","amazon.fr","Amazon","Val d'Illiez","","18","MarketplaceFacilitator","61,62","4,99","0,72","0,06","0","0","-0,72","-0,06","-4,99","-13,42","-9,36","-0,50","0","38,34"
"21 sept. 2025 20:49:13 UTC","25491068652","Commande","406-0330438-4342740","WCSP0085020MBB","Westinghouse Casserole de 20 cm avec couvercle en verre, revêtement antiadhésif en marbre à 3 couches, en aluminium forgé, poignées rivetées ave","1","amazon.fr","Amazon","Berville-sur-Mer","","27210","","44,96","8,99","0","0","0","0","0","0","0","-9,79","-11,33","-0,43","0","32,40"
"21 sept. 2025 21:11:19 UTC","25491068652","Commande","406-0330438-4342740","WCFP0085020MBB","Westinghouse Wood Marble Poêle à frire 20 cm, revêtement antiadhésif en marbre 3 couches, en aluminium forgé, compatible avec induction, poignée","1","amazon.fr","Amazon","Berville-sur-Mer","","27210","","29,96","5,99","0","0","0","0","0","0","0","-6,52","-12,45","-0,39","0","16,59"
"22 sept. 2025 23:38:05 UTC","25573009282","Commande","405-1295786-0120302","WKBE221BU","Westinghouse Retro Blender - 1,5 L - Mixeur et broyeur à glace - 4 vitesses - Bol en verre - Hachoir - 600 W - Bleu","1","amazon.fr","Vendeur","Bourdenay","","10290","","61,62","12,33","0","0","0","0","0","0","0","-13,41","0","-0,26","0","60,28"
"23 sept. 2025 08:22:28 UTC","25573009282","Transfert","","","Sur le compte se terminant par : 326","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-1 261,25","-1 261,25"
"24 sept. 2025 21:48:43 UTC","25573009282","Commande","171-9604718-4938709","WCCC0085L32MBB","Westinghouse Sauteuse à induction - 32 cm - Avec couvercle - Édition spéciale","1","amazon.fr","Vendeur","Montmorency","","95160","","63,29","12,66","0","0","0","0","0","0","0","-13,79","0","-0,28","0","61,88"
"25 sept. 2025 11:45:35 UTC","25573009282","Commande","406-7028197-7689900","WCCC0085L28MBB","Westinghouse Sauteuse à induction - 28 cm - Avec couvercle - Édition spéciale","1","amazon.fr","Vendeur","Neuilly plaisance","","93360","","56,62","11,33","0","0","0","0","0","0","0","-12,33","0","-0,25","0","55,37"
"25 sept. 2025 20:48:29 UTC","25573009282","Commande","405-8793716-4925943","WCSP0009018MBB","Westinghouse Casserole 18 cm avec couvercle en verre, revêtement en marbre 3 couches, en aluminium forgé, compatible avec induction, poignée en sil","1","amazon.fr","Vendeur","TOURNEFEUILLE","","31170","","40,79","8,16","0","0","0","0","0","0","0","-8,89","0","-0,19","0","39,87"
"25 sept. 2025 21:07:31 UTC","25573009282","Commande","407-1243206-7130735","WCFP0009024MBB","Westinghouse Poêle à induction Ø 24 cm - Marbre noir - Convient à toutes les sources de chaleur","2","amazon.fr","Vendeur","Opio","","06650","","73,24","14,66","0","0","0","0","0","0","0","-15,95","0","-0,32","0","71,63"
"26 sept. 2025 11:46:43 UTC","25573009282","Commande","403-6655273-5120349","WCBA0009002MBB","Plat à four Westinghouse - Ø 30 cm - Marbre noir","1","amazon.fr","Amazon","aix en othe","","10160","","32,46","6,49","3,32","0,67","0","0","-3,32","-0,67","0","-7,06","-12,45","-0,39","0","19,05"
"26 sept. 2025 22:08:52 UTC","25573009282","Commande","171-2142682-9005136","WKHM250RD","Westinghouse Batteur à Main rétro - 6 Niveaux + Fonction Turbo - Idéal comme Batteur de Cuisine et pétrissage (Lot de 2) - Mélangeur avec minuteu","1","amazon.fr","Vendeur","Rehon","","54430","","57,46","11,49","0","0","0","0","0","0","0","-12,52","0","-0,26","0","56,17"
"27 sept. 2025 07:41:12 UTC","25573009282","Commande","406-7037373-8379533","WCFP0085028MBB","Westinghouse Wood Marble Poêle à frire 28 cm avec revêtement en marbre 3 couches en aluminium forgé, compatible avec induction, poignée en silico","1","amazon.fr","Vendeur","Berville-sur-Mer","","27210","","43,29","8,66","0","0","0","0","0","0","0","-9,42","0","-0,19","0","42,34"
"27 sept. 2025 17:49:03 UTC","25573009282","Commande","402-2496183-5644340","WCCC0085L32MBB","Westinghouse Sauteuse à induction - 32 cm - Avec couvercle - Édition spéciale","1","amazon.fr","Vendeur","Clarafond","","74270","","63,29","12,66","0","0","0","0","0","0","0","-13,79","0","-0,28","0","61,88"
"29 sept. 2025 12:59:04 UTC","25573009282","Remboursement","405-1295786-0120302","WKBE221BU","Westinghouse Retro Blender - 1,5 L - Mixeur et broyeur à glace - 4 vitesses - Bol en verre - Hachoir - 600 W - Bleu","1","amazon.fr","Vendeur","Bourdenay","","10290","","-61,62","-12,33","0","0","0","0","0","0","0","10,72","0","0,26","-0,01","-62,98"
